ItemID,Category,Sub Category,Commodity,Item,Commodity Detail
201585,Direct,Outsourced,Outsourced,Outsourced-201585,Outsourced Parts
201576,Direct,Outsourced,Outsourced,Outsourced-201576,Outsourced Parts
198876,Direct,Outsourced,Outsourced,Outsourced-198876,Outsourced Parts
200461,Direct,Outsourced,Outsourced,Outsourced-200461,Outsourced Parts
199108,Direct,Outsourced,Outsourced,Outsourced-199108,Outsourced Parts
203025,Direct,Outsourced,Outsourced,Outsourced-203025,Outsourced Parts
199096,Direct,Outsourced,Outsourced,Outsourced-199096,Outsourced Parts
199120,Direct,Outsourced,Outsourced,Outsourced-199120,Outsourced Parts
201795,Direct,Outsourced,Outsourced,Outsourced-201795,Outsourced Parts
200654,Direct,Outsourced,Outsourced,Outsourced-200654,Outsourced Parts
198897,Direct,Outsourced,Outsourced,Outsourced-198897,Outsourced Parts
201791,Direct,Outsourced,Outsourced,Outsourced-201791,Outsourced Parts
200454,Direct,Outsourced,Outsourced,Outsourced-200454,Outsourced Parts
200464,Direct,Outsourced,Outsourced,Outsourced-200464,Outsourced Parts
201796,Direct,Outsourced,Outsourced,Outsourced-201796,Outsourced Parts
200463,Direct,Outsourced,Outsourced,Outsourced-200463,Outsourced Parts
201819,Direct,Outsourced,Outsourced,Outsourced-201819,Outsourced Parts
201600,Direct,Outsourced,Outsourced,Outsourced-201600,Outsourced Parts
198896,Direct,Outsourced,Outsourced,Outsourced-198896,Outsourced Parts
202837,Direct,Outsourced,Outsourced,Outsourced-202837,Outsourced Parts
200445,Direct,Outsourced,Outsourced,Outsourced-200445,Outsourced Parts
199098,Direct,Outsourced,Outsourced,Outsourced-199098,Outsourced Parts
201789,Direct,Outsourced,Outsourced,Outsourced-201789,Outsourced Parts
198884,Direct,Outsourced,Outsourced,Outsourced-198884,Outsourced Parts
202833,Direct,Outsourced,Outsourced,Outsourced-202833,Outsourced Parts
200254,Direct,Outsourced,Outsourced,Outsourced-200254,Outsourced Parts
202797,Direct,Outsourced,Outsourced,Outsourced-202797,Outsourced Parts
202835,Direct,Outsourced,Outsourced,Outsourced-202835,Outsourced Parts
201793,Direct,Outsourced,Outsourced,Outsourced-201793,Outsourced Parts
200447,Direct,Outsourced,Outsourced,Outsourced-200447,Outsourced Parts
201593,Direct,Outsourced,Outsourced,Outsourced-201593,Outsourced Parts
203038,Direct,Outsourced,Outsourced,Outsourced-203038,Outsourced Parts
200468,Direct,Outsourced,Outsourced,Outsourced-200468,Outsourced Parts
199112,Direct,Outsourced,Outsourced,Outsourced-199112,Outsourced Parts
203028,Direct,Outsourced,Outsourced,Outsourced-203028,Outsourced Parts
199105,Direct,Outsourced,Outsourced,Outsourced-199105,Outsourced Parts
203037,Direct,Outsourced,Outsourced,Outsourced-203037,Outsourced Parts
199109,Direct,Outsourced,Outsourced,Outsourced-199109,Outsourced Parts
199119,Direct,Outsourced,Outsourced,Outsourced-199119,Outsourced Parts
203041,Direct,Outsourced,Outsourced,Outsourced-203041,Outsourced Parts
203042,Direct,Outsourced,Outsourced,Outsourced-203042,Outsourced Parts
200469,Direct,Outsourced,Outsourced,Outsourced-200469,Outsourced Parts
199115,Direct,Outsourced,Outsourced,Outsourced-199115,Outsourced Parts
199269,Direct,Outsourced,Outsourced,Outsourced-199269,Outsourced Parts
200653,Direct,Outsourced,Outsourced,Outsourced-200653,Outsourced Parts
199095,Direct,Outsourced,Outsourced,Outsourced-199095,Outsourced Parts
202000,Direct,Outsourced,Outsourced,Outsourced-202000,Outsourced Parts
200643,Direct,Outsourced,Outsourced,Outsourced-200643,Outsourced Parts
203018,Direct,Outsourced,Outsourced,Outsourced-203018,Outsourced Parts
201574,Direct,Outsourced,Outsourced,Outsourced-201574,Outsourced Parts
202838,Direct,Outsourced,Outsourced,Outsourced-202838,Outsourced Parts
201569,Direct,Outsourced,Outsourced,Outsourced-201569,Outsourced Parts
202813,Direct,Outsourced,Outsourced,Outsourced-202813,Outsourced Parts
198878,Direct,Outsourced,Outsourced,Outsourced-198878,Outsourced Parts
202818,Direct,Outsourced,Outsourced,Outsourced-202818,Outsourced Parts
202841,Direct,Outsourced,Outsourced,Outsourced-202841,Outsourced Parts
202814,Direct,Outsourced,Outsourced,Outsourced-202814,Outsourced Parts
199091,Direct,Outsourced,Outsourced,Outsourced-199091,Outsourced Parts
202812,Direct,Outsourced,Outsourced,Outsourced-202812,Outsourced Parts
203048,Direct,Outsourced,Outsourced,Outsourced-203048,Outsourced Parts
203234,Direct,Outsourced,Outsourced,Outsourced-203234,Outsourced Parts
203035,Direct,Outsourced,Outsourced,Outsourced-203035,Outsourced Parts
200238,Direct,Outsourced,Outsourced,Outsourced-200238,Outsourced Parts
201792,Direct,Outsourced,Outsourced,Outsourced-201792,Outsourced Parts
201591,Direct,Outsourced,Outsourced,Outsourced-201591,Outsourced Parts
202816,Direct,Outsourced,Outsourced,Outsourced-202816,Outsourced Parts
200455,Direct,Outsourced,Outsourced,Outsourced-200455,Outsourced Parts
202815,Direct,Outsourced,Outsourced,Outsourced-202815,Outsourced Parts
199111,Direct,Outsourced,Outsourced,Outsourced-199111,Outsourced Parts
200467,Direct,Outsourced,Outsourced,Outsourced-200467,Outsourced Parts
201571,Direct,Outsourced,Outsourced,Outsourced-201571,Outsourced Parts
202829,Direct,Outsourced,Outsourced,Outsourced-202829,Outsourced Parts
200470,Direct,Outsourced,Outsourced,Outsourced-200470,Outsourced Parts
202836,Direct,Outsourced,Outsourced,Outsourced-202836,Outsourced Parts
200245,Direct,Outsourced,Outsourced,Outsourced-200245,Outsourced Parts
200030,Direct,Outsourced,Outsourced,Outsourced-200030,Outsourced Parts
203361,Direct,Outsourced,Outsourced,Outsourced-203361,Outsourced Parts
201373,Direct,Outsourced,Outsourced,Outsourced-201373,Outsourced Parts
201234,Direct,Outsourced,Outsourced,Outsourced-201234,Outsourced Parts
201760,Direct,Outsourced,Outsourced,Outsourced-201760,Outsourced - Other
201618,Direct,Outsourced,Outsourced,Outsourced-201618,Outsourced - Other
197636,Direct,Outsourced,Outsourced,Outsourced-197636,Outsourced - Other
197418,Direct,Outsourced,Outsourced,Outsourced-197418,Outsourced - Other
197749,Direct,Outsourced,Outsourced,Outsourced-197749,Outsourced - Other
197751,Direct,Outsourced,Outsourced,Outsourced-197751,Outsourced - Other
203607,Direct,Outsourced,Outsourced,Outsourced-203607,Outsourced - Other
197723,Direct,Outsourced,Outsourced,Outsourced-197723,Outsourced - Other
202404,Direct,Outsourced,Outsourced,Outsourced-202404,Outsourced - Other
205169,Direct,Outsourced,Outsourced,Outsourced-205169,Outsourced - Other
198833,Direct,Outsourced,Outsourced,Outsourced-198833,Outsourced - Other
202776,Direct,Outsourced,Outsourced,Outsourced-202776,Outsourced - Other
200201,Direct,Outsourced,Outsourced,Outsourced-200201,Outsourced - Other
202719,Direct,Outsourced,Outsourced,Outsourced-202719,Outsourced - Other
199493,Direct,Outsourced,Outsourced,Outsourced-199493,Outsourced - Other
197665,Direct,Outsourced,Outsourced,Outsourced-197665,Outsourced - Other
201452,Direct,Outsourced,Outsourced,Outsourced-201452,Outsourced - Other
200115,Direct,Outsourced,Outsourced,Outsourced-200115,Outsourced - Other
197603,Direct,Outsourced,Outsourced,Outsourced-197603,Outsourced - Other
198753,Direct,Outsourced,Outsourced,Outsourced-198753,Outsourced - Other
203604,Direct,Outsourced,Outsourced,Outsourced-203604,Outsourced - Other
200284,Direct,Outsourced,Outsourced,Outsourced-200284,Outsourced - Other
198100,Direct,Outsourced,Outsourced,Outsourced-198100,Outsourced - Other
202795,Direct,Outsourced,Outsourced,Outsourced-202795,Outsourced - Other
198385,Direct,Outsourced,Outsourced,Outsourced-198385,Outsourced - Other
200231,Direct,Outsourced,Outsourced,Outsourced-200231,Outsourced - Other
197678,Direct,Outsourced,Outsourced,Outsourced-197678,Outsourced - Other
199512,Direct,Outsourced,Outsourced,Outsourced-199512,Outsourced - Other
197780,Direct,Outsourced,Outsourced,Outsourced-197780,Outsourced - Other
199777,Direct,Outsourced,Outsourced,Outsourced-199777,Outsourced - Other
202720,Direct,Outsourced,Outsourced,Outsourced-202720,Outsourced - Other
198060,Direct,Outsourced,Outsourced,Outsourced-198060,Outsourced - Other
203284,Direct,Outsourced,Outsourced,Outsourced-203284,Outsourced - Other
200829,Direct,Outsourced,Outsourced,Outsourced-200829,Outsourced - Other
198394,Direct,Outsourced,Outsourced,Outsourced-198394,Outsourced - Other
197727,Direct,Outsourced,Outsourced,Outsourced-197727,Outsourced - Other
201615,Direct,Outsourced,Outsourced,Outsourced-201615,Outsourced - Other
199537,Direct,Outsourced,Outsourced,Outsourced-199537,Outsourced - Other
202774,Direct,Outsourced,Outsourced,Outsourced-202774,Outsourced - Other
203605,Direct,Outsourced,Outsourced,Outsourced-203605,Outsourced - Other
197800,Direct,Outsourced,Outsourced,Outsourced-197800,Outsourced - Other
202376,Direct,Outsourced,Outsourced,Outsourced-202376,Outsourced - Other
197959,Direct,Outsourced,Outsourced,Outsourced-197959,Outsourced - Other
200417,Direct,Outsourced,Outsourced,Outsourced-200417,Outsourced - Other
202717,Direct,Outsourced,Outsourced,Outsourced-202717,Outsourced - Other
198948,Direct,Outsourced,Outsourced,Outsourced-198948,Outsourced - Other
199364,Direct,Outsourced,Outsourced,Outsourced-199364,Outsourced - Other
198427,Direct,Outsourced,Outsourced,Outsourced-198427,Outsourced - Other
200197,Direct,Outsourced,Outsourced,Outsourced-200197,Outsourced - Other
198082,Direct,Outsourced,Outsourced,Outsourced-198082,Outsourced - Other
203606,Direct,Outsourced,Outsourced,Outsourced-203606,Outsourced - Other
202864,Direct,Outsourced,Outsourced,Outsourced-202864,Outsourced - Other
200105,Direct,Outsourced,Outsourced,Outsourced-200105,Outsourced - Other
201779,Direct,Outsourced,Outsourced,Outsourced-201779,Outsourced - Other
197753,Direct,Outsourced,Outsourced,Outsourced-197753,Outsourced - Other
202095,Direct,Outsourced,Outsourced,Outsourced-202095,Outsourced - Other
201671,Direct,Outsourced,Outsourced,Outsourced-201671,Outsourced - Other
197854,Direct,Outsourced,Outsourced,Outsourced-197854,Outsourced - Other
200081,Direct,Outsourced,Outsourced,Outsourced-200081,Outsourced - Other
198467,Direct,Outsourced,Outsourced,Outsourced-198467,Outsourced - Other
197416,Direct,Outsourced,Outsourced,Outsourced-197416,Outsourced - Other
198770,Direct,Outsourced,Outsourced,Outsourced-198770,Outsourced - Other
197937,Direct,Outsourced,Outsourced,Outsourced-197937,Outsourced - Other
202440,Direct,Outsourced,Outsourced,Outsourced-202440,Outsourced - Other
201457,Direct,Outsourced,Outsourced,Outsourced-201457,Outsourced - Other
198746,Direct,Outsourced,Outsourced,Outsourced-198746,Outsourced - Other
200999,Direct,Outsourced,Outsourced,Outsourced-200999,Outsourced - Other
200117,Direct,Outsourced,Outsourced,Outsourced-200117,Outsourced - Other
199753,Direct,Outsourced,Outsourced,Outsourced-199753,Outsourced - Other
198904,Direct,Outsourced,Outsourced,Outsourced-198904,Outsourced - Other
202109,Direct,Outsourced,Outsourced,Outsourced-202109,Outsourced - Other
201164,Direct,Outsourced,Outsourced,Outsourced-201164,Outsourced - Other
200942,Direct,Outsourced,Outsourced,Outsourced-200942,Outsourced - Other
198946,Direct,Outsourced,Outsourced,Outsourced-198946,Outsourced - Other
200425,Direct,Outsourced,Outsourced,Outsourced-200425,Outsourced - Other
197815,Direct,Outsourced,Outsourced,Outsourced-197815,Outsourced - Other
202479,Direct,Outsourced,Outsourced,Outsourced-202479,Outsourced - Other
201660,Direct,Outsourced,Outsourced,Outsourced-201660,Outsourced - Other
202921,Direct,Outsourced,Outsourced,Outsourced-202921,Outsourced - Other
202403,Direct,Outsourced,Outsourced,Outsourced-202403,Outsourced - Other
199063,Direct,Outsourced,Outsourced,Outsourced-199063,Outsourced - Other
202089,Direct,Outsourced,Outsourced,Outsourced-202089,Outsourced - Other
199816,Direct,Outsourced,Outsourced,Outsourced-199816,Outsourced - Other
197955,Direct,Outsourced,Outsourced,Outsourced-197955,Outsourced - Other
202916,Direct,Outsourced,Outsourced,Outsourced-202916,Outsourced - Other
201170,Direct,Outsourced,Outsourced,Outsourced-201170,Outsourced - Other
203057,Direct,Outsourced,Outsourced,Outsourced-203057,Outsourced - Other
202886,Direct,Outsourced,Outsourced,Outsourced-202886,Outsourced - Other
200190,Direct,Outsourced,Outsourced,Outsourced-200190,Outsourced - Other
198773,Direct,Outsourced,Outsourced,Outsourced-198773,Outsourced - Other
200200,Direct,Outsourced,Outsourced,Outsourced-200200,Outsourced - Other
202730,Direct,Outsourced,Outsourced,Outsourced-202730,Outsourced - Other
201444,Direct,Outsourced,Outsourced,Outsourced-201444,Outsourced - Other
197417,Direct,Outsourced,Outsourced,Outsourced-197417,Outsourced - Other
197814,Direct,Outsourced,Outsourced,Outsourced-197814,Outsourced - Other
201466,Direct,Outsourced,Outsourced,Outsourced-201466,Outsourced - Other
200814,Direct,Outsourced,Outsourced,Outsourced-200814,Outsourced - Other
197726,Direct,Outsourced,Outsourced,Outsourced-197726,Outsourced - Other
198934,Direct,Outsourced,Outsourced,Outsourced-198934,Outsourced - Other
201463,Direct,Outsourced,Outsourced,Outsourced-201463,Outsourced - Other
198133,Direct,Outsourced,Outsourced,Outsourced-198133,Outsourced - Other
198774,Direct,Outsourced,Outsourced,Outsourced-198774,Outsourced - Other
198768,Direct,Outsourced,Outsourced,Outsourced-198768,Outsourced - Other
200326,Direct,Outsourced,Outsourced,Outsourced-200326,Outsourced - Other
197947,Direct,Outsourced,Outsourced,Outsourced-197947,Outsourced - Other
199335,Direct,Outsourced,Outsourced,Outsourced-199335,Outsourced - Other
200783,Direct,Outsourced,Outsourced,Outsourced-200783,Outsourced - Other
202862,Direct,Outsourced,Outsourced,Outsourced-202862,Outsourced - Other
202904,Direct,Outsourced,Outsourced,Outsourced-202904,Outsourced - Other
197752,Direct,Outsourced,Outsourced,Outsourced-197752,Outsourced - Other
197845,Direct,Outsourced,Outsourced,Outsourced-197845,Outsourced - Other
203603,Direct,Outsourced,Outsourced,Outsourced-203603,Outsourced - Other
197850,Direct,Outsourced,Outsourced,Outsourced-197850,Outsourced - Other
203283,Direct,Outsourced,Outsourced,Outsourced-203283,Outsourced - Other
201177,Direct,Outsourced,Outsourced,Outsourced-201177,Outsourced - Other
201063,Direct,Outsourced,Outsourced,Outsourced-201063,Outsourced - Other
197654,Direct,Outsourced,Outsourced,Outsourced-197654,Outsourced - Other
203608,Direct,Outsourced,Outsourced,Outsourced-203608,Outsourced - Other
200322,Direct,Outsourced,Outsourced,Outsourced-200322,Outsourced - Other
200112,Direct,Outsourced,Outsourced,Outsourced-200112,Outsourced - Other
202712,Direct,Outsourced,Outsourced,Outsourced-202712,Outsourced - Other
198747,Direct,Outsourced,Outsourced,Outsourced-198747,Outsourced - Other
200111,Direct,Outsourced,Outsourced,Outsourced-200111,Outsourced - Other
200103,Direct,Outsourced,Outsourced,Outsourced-200103,Outsourced - Other
198509,Direct,Outsourced,Outsourced,Outsourced-198509,Outsourced - Other
205591,Direct,Outsourced,Outsourced,Outsourced-205591,Outsourced - Other
198430,Direct,Outsourced,Outsourced,Outsourced-198430,Outsourced - Other
199718,Direct,Outsourced,Outsourced,Outsourced-199718,Outsourced - Other
198264,Direct,Outsourced,Outsourced,Outsourced-198264,Outsourced - Other
198265,Direct,Outsourced,Outsourced,Outsourced-198265,Outsourced - Other
201761,Direct,Outsourced,Outsourced,Outsourced-201761,Outsourced - Other
198109,Direct,Outsourced,Outsourced,Outsourced-198109,Outsourced - Other
202883,Direct,Outsourced,Outsourced,Outsourced-202883,Outsourced - Other
202441,Direct,Outsourced,Outsourced,Outsourced-202441,Outsourced - Other
202734,Direct,Outsourced,Outsourced,Outsourced-202734,Outsourced - Other
200086,Direct,Outsourced,Outsourced,Outsourced-200086,Outsourced - Other
198004,Direct,Outsourced,Outsourced,Outsourced-198004,Outsourced - Other
200827,Direct,Outsourced,Outsourced,Outsourced-200827,Outsourced - Other
202995,Direct,Outsourced,Outsourced,Outsourced-202995,Outsourced - Other
200134,Direct,Outsourced,Outsourced,Outsourced-200134,Outsourced - Other
198147,Direct,Outsourced,Outsourced,Outsourced-198147,Outsourced - Other
198428,Direct,Outsourced,Outsourced,Outsourced-198428,Outsourced - Other
200943,Direct,Outsourced,Outsourced,Outsourced-200943,Outsourced - Other
200133,Direct,Outsourced,Outsourced,Outsourced-200133,Outsourced - Other
202272,Direct,Outsourced,Outsourced,Outsourced-202272,Outsourced - Other
198759,Direct,Outsourced,Outsourced,Outsourced-198759,Outsourced - Other
203282,Direct,Outsourced,Outsourced,Outsourced-203282,Outsourced - Other
200118,Direct,Outsourced,Outsourced,Outsourced-200118,Outsourced - Other
200283,Direct,Outsourced,Outsourced,Outsourced-200283,Outsourced - Other
202716,Direct,Outsourced,Outsourced,Outsourced-202716,Outsourced - Other
200126,Direct,Outsourced,Outsourced,Outsourced-200126,Outsourced - Other
199065,Direct,Outsourced,Outsourced,Outsourced-199065,Outsourced - Other
200113,Direct,Outsourced,Outsourced,Outsourced-200113,Outsourced - Other
200761,Direct,Outsourced,Outsourced,Outsourced-200761,Outsourced - Other
201103,Direct,Outsourced,Outsourced,Outsourced-201103,Outsourced - Other
201640,Direct,Outsourced,Outsourced,Outsourced-201640,Outsourced - Other
200968,Direct,Outsourced,Outsourced,Outsourced-200968,Outsourced - Other
202431,Direct,Outsourced,Outsourced,Outsourced-202431,Outsourced - Other
201657,Direct,Outsourced,Outsourced,Outsourced-201657,Outsourced - Other
197893,Direct,Outsourced,Outsourced,Outsourced-197893,Outsourced - Other
197750,Direct,Outsourced,Outsourced,Outsourced-197750,Outsourced - Other
202212,Direct,Outsourced,Outsourced,Outsourced-202212,Outsourced - Other
201420,Direct,Outsourced,Outsourced,Outsourced-201420,Outsourced - Other
203005,Direct,Outsourced,Outsourced,Outsourced-203005,Outsourced - Other
199066,Direct,Outsourced,Outsourced,Outsourced-199066,Outsourced - Other
200195,Direct,Outsourced,Outsourced,Outsourced-200195,Outsourced - Other
202718,Direct,Outsourced,Outsourced,Outsourced-202718,Outsourced - Other
198261,Direct,Outsourced,Outsourced,Outsourced-198261,Outsourced - Other
198790,Direct,Outsourced,Outsourced,Outsourced-198790,Outsourced - Other
200640,Direct,Outsourced,Outsourced,Outsourced-200640,Outsourced - Other
199820,Direct,Outsourced,Outsourced,Outsourced-199820,Outsourced - Other
205805,Direct,Outsourced,Outsourced,Outsourced-205805,Outsourced - Other
198903,Direct,Outsourced,Outsourced,Outsourced-198903,Outsourced - Other
200275,Direct,Outsourced,Outsourced,Outsourced-200275,Outsourced - Other
199064,Direct,Outsourced,Outsourced,Outsourced-199064,Outsourced - Other
201603,Direct,Outsourced,Outsourced,Outsourced-201603,Outsourced - Other
202911,Direct,Outsourced,Outsourced,Outsourced-202911,Outsourced - Other
197856,Direct,Outsourced,Outsourced,Outsourced-197856,Outsourced - Other
198947,Direct,Outsourced,Outsourced,Outsourced-198947,Outsourced - Other
199062,Direct,Outsourced,Outsourced,Outsourced-199062,Outsourced - Other
198950,Direct,Outsourced,Outsourced,Outsourced-198950,Outsourced - Other
199548,Direct,Outsourced,Outsourced,Outsourced-199548,Outsourced - Other
202239,Direct,Outsourced,Outsourced,Outsourced-202239,Outsourced - Other
202733,Direct,Outsourced,Outsourced,Outsourced-202733,Outsourced - Other
206733,Direct,Outsourced,Outsourced,Outsourced-206733,Outsourced - Other
196223,Direct,Outsourced,Outsourced,Outsourced-196223,Outsourced - Other
206741,Direct,Outsourced,Outsourced,Outsourced-206741,Outsourced - Other
195714,Direct,Outsourced,Outsourced,Outsourced-195714,Outsourced - Other
195855,Direct,Outsourced,Outsourced,Outsourced-195855,Outsourced - Other
195358,Direct,Outsourced,Outsourced,Outsourced-195358,Outsourced - Other
194905,Direct,Outsourced,Outsourced,Outsourced-194905,Outsourced - Other
194813,Direct,Outsourced,Outsourced,Outsourced-194813,Outsourced - Other
197035,Direct,Outsourced,Outsourced,Outsourced-197035,Outsourced - Other
206752,Direct,Outsourced,Outsourced,Outsourced-206752,Outsourced - Other
196900,Direct,Outsourced,Outsourced,Outsourced-196900,Outsourced - Other
196893,Direct,Outsourced,Outsourced,Outsourced-196893,Outsourced - Other
198359,Direct,Outsourced,Outsourced,Outsourced-198359,Outsourced Eng
197182,Direct,Outsourced,Outsourced,Outsourced-197182,Outsourced Eng
198360,Direct,Outsourced,Outsourced,Outsourced-198360,Outsourced Eng
199268,Direct,Outsourced,Outsourced,Outsourced-199268,Outsourced Eng
202055,Direct,Outsourced,Outsourced,Outsourced-202055,Outsourced Eng
199814,Direct,Outsourced,Outsourced,Outsourced-199814,Outsourced Eng
202447,Direct,Outsourced,Outsourced,Outsourced-202447,Outsourced Eng
201189,Direct,Outsourced,Outsourced,Outsourced-201189,Outsourced Eng
200184,Direct,Outsourced,Outsourced,Outsourced-200184,Outsourced Eng
202783,Direct,Outsourced,Outsourced,Outsourced-202783,Outsourced Eng
203251,Direct,Outsourced,Outsourced,Outsourced-203251,Outsourced Eng
199287,Direct,Outsourced,Outsourced,Outsourced-199287,Outsourced Eng
202015,Direct,Outsourced,Outsourced,Outsourced-202015,Outsourced Eng
200673,Direct,Outsourced,Outsourced,Outsourced-200673,Outsourced Eng
202020,Direct,Outsourced,Outsourced,Outsourced-202020,Outsourced Eng
200676,Direct,Outsourced,Outsourced,Outsourced-200676,Outsourced Eng
203223,Direct,Outsourced,Outsourced,Outsourced-203223,Outsourced Eng
200677,Direct,Outsourced,Outsourced,Outsourced-200677,Outsourced Eng
199830,Direct,Outsourced,Outsourced,Outsourced-199830,Outsourced Eng
203601,Direct,Outsourced,Outsourced,Outsourced-203601,Outsourced Eng
200716,Direct,Outsourced,Outsourced,Outsourced-200716,Outsourced Eng
202059,Direct,Outsourced,Outsourced,Outsourced-202059,Outsourced Eng
198363,Direct,Outsourced,Outsourced,Outsourced-198363,Outsourced Eng
198840,Direct,Outsourced,Outsourced,Outsourced-198840,Outsourced Eng
200186,Direct,Outsourced,Outsourced,Outsourced-200186,Outsourced Eng
202457,Direct,Outsourced,Outsourced,Outsourced-202457,Outsourced Eng
202444,Direct,Outsourced,Outsourced,Outsourced-202444,Outsourced Eng
202459,Direct,Outsourced,Outsourced,Outsourced-202459,Outsourced Eng
200214,Direct,Outsourced,Outsourced,Outsourced-200214,Outsourced Eng
199809,Direct,Outsourced,Outsourced,Outsourced-199809,Outsourced Eng
201163,Direct,Outsourced,Outsourced,Outsourced-201163,Outsourced Eng
200642,Direct,Outsourced,Outsourced,Outsourced-200642,Outsourced Eng
199267,Direct,Outsourced,Outsourced,Outsourced-199267,Outsourced Eng
197624,Direct,Outsourced,Outsourced,Outsourced-197624,Outsourced Eng
198461,Direct,Outsourced,Outsourced,Outsourced-198461,Outsourced Eng
199719,Direct,Outsourced,Outsourced,Outsourced-199719,Outsourced Eng
199266,Direct,Outsourced,Outsourced,Outsourced-199266,Outsourced Eng
202355,Direct,Outsourced,Outsourced,Outsourced-202355,Outsourced Eng
199103,Direct,Outsourced,Outsourced,Outsourced-199103,Outsourced Eng
202782,Direct,Outsourced,Outsourced,Outsourced-202782,Outsourced Eng
201162,Direct,Outsourced,Outsourced,Outsourced-201162,Outsourced Eng
197700,Direct,Outsourced,Outsourced,Outsourced-197700,Outsourced Eng
199320,Direct,Outsourced,Outsourced,Outsourced-199320,Outsourced Eng
201519,Direct,Outsourced,Outsourced,Outsourced-201519,Outsourced Eng
198501,Direct,Outsourced,Outsourced,Outsourced-198501,Outsourced Eng
201187,Direct,Outsourced,Outsourced,Outsourced-201187,Outsourced Eng
201062,Direct,Outsourced,Outsourced,Outsourced-201062,Outsourced Eng
198476,Direct,Outsourced,Outsourced,Outsourced-198476,Outsourced Eng
199840,Direct,Outsourced,Outsourced,Outsourced-199840,Outsourced Eng
200216,Direct,Outsourced,Outsourced,Outsourced-200216,Outsourced Eng
197628,Direct,Outsourced,Outsourced,Outsourced-197628,Outsourced Eng
203600,Direct,Outsourced,Outsourced,Outsourced-203600,Outsourced Eng
199708,Direct,Outsourced,Outsourced,Outsourced-199708,Outsourced Eng
197183,Direct,Outsourced,Outsourced,Outsourced-197183,Outsourced Eng
203250,Direct,Outsourced,Outsourced,Outsourced-203250,Outsourced Eng
201079,Direct,Outsourced,Outsourced,Outsourced-201079,Outsourced Eng
199448,Direct,Outsourced,Outsourced,Outsourced-199448,Outsourced Eng
198972,Direct,Outsourced,Outsourced,Outsourced-198972,Outsourced Eng
201196,Direct,Outsourced,Outsourced,Outsourced-201196,Outsourced Eng
200674,Direct,Outsourced,Outsourced,Outsourced-200674,Outsourced Eng
202021,Direct,Outsourced,Outsourced,Outsourced-202021,Outsourced Eng
199831,Direct,Outsourced,Outsourced,Outsourced-199831,Outsourced Eng
197190,Direct,Outsourced,Outsourced,Outsourced-197190,Outsourced Eng
198474,Direct,Outsourced,Outsourced,Outsourced-198474,Outsourced Eng
199836,Direct,Outsourced,Outsourced,Outsourced-199836,Outsourced Eng
202455,Direct,Outsourced,Outsourced,Outsourced-202455,Outsourced Eng
197705,Direct,Outsourced,Outsourced,Outsourced-197705,Outsourced Eng
202363,Direct,Outsourced,Outsourced,Outsourced-202363,Outsourced Eng
201543,Direct,Outsourced,Outsourced,Outsourced-201543,Outsourced Eng
199864,Direct,Outsourced,Outsourced,Outsourced-199864,Outsourced Eng
198851,Direct,Outsourced,Outsourced,Outsourced-198851,Outsourced Eng
197187,Direct,Outsourced,Outsourced,Outsourced-197187,Outsourced Eng
198372,Direct,Outsourced,Outsourced,Outsourced-198372,Outsourced Eng
197701,Direct,Outsourced,Outsourced,Outsourced-197701,Outsourced Eng
198312,Direct,Outsourced,Outsourced,Outsourced-198312,Outsourced Eng
199832,Direct,Outsourced,Outsourced,Outsourced-199832,Outsourced Eng
202434,Direct,Outsourced,Outsourced,Outsourced-202434,Outsourced Eng
197186,Direct,Outsourced,Outsourced,Outsourced-197186,Outsourced Eng
202019,Direct,Outsourced,Outsourced,Outsourced-202019,Outsourced Eng
200185,Direct,Outsourced,Outsourced,Outsourced-200185,Outsourced Eng
202454,Direct,Outsourced,Outsourced,Outsourced-202454,Outsourced Eng
203213,Direct,Outsourced,Outsourced,Outsourced-203213,Outsourced Eng
202022,Direct,Outsourced,Outsourced,Outsourced-202022,Outsourced Eng
202435,Direct,Outsourced,Outsourced,Outsourced-202435,Outsourced Eng
203260,Direct,Outsourced,Outsourced,Outsourced-203260,Outsourced Eng
199447,Direct,Outsourced,Outsourced,Outsourced-199447,Outsourced Eng
198499,Direct,Outsourced,Outsourced,Outsourced-198499,Outsourced Eng
201080,Direct,Outsourced,Outsourced,Outsourced-201080,Outsourced Eng
199464,Direct,Outsourced,Outsourced,Outsourced-199464,Outsourced Eng
203602,Direct,Outsourced,Outsourced,Outsourced-203602,Outsourced Eng
202302,Direct,Outsourced,Outsourced,Outsourced-202302,Outsourced Eng
200709,Direct,Outsourced,Outsourced,Outsourced-200709,Outsourced Eng
202065,Direct,Outsourced,Outsourced,Outsourced-202065,Outsourced Eng
198801,Direct,Outsourced,Outsourced,Outsourced-198801,Outsourced Eng
203599,Direct,Outsourced,Outsourced,Outsourced-203599,Outsourced Eng
201188,Direct,Outsourced,Outsourced,Outsourced-201188,Outsourced Eng
203225,Direct,Outsourced,Outsourced,Outsourced-203225,Outsourced Eng
203261,Direct,Outsourced,Outsourced,Outsourced-203261,Outsourced Eng
196419,Direct,Outsourced,Outsourced,Outsourced-196419,Outsourced Eng
195878,Direct,Outsourced,Outsourced,Outsourced-195878,Outsourced Eng
196719,Direct,Outsourced,Outsourced,Outsourced-196719,Outsourced Eng
196081,Direct,Outsourced,Outsourced,Outsourced-196081,Outsourced Eng
