VendorID,Vendor City,Vendor State,Vendor Postal Code,Vendor Country/Region,Total Spend,Tier,Vendor Name
1441,Unknown,Unknown,Unknown,DK,"$12,035 ",6,Haystrip LLC
2099,Auburn,WA,98002,US,"$11,940 ",6,Keytrax Corporation
2133,Springfield,GA,31329,US,"$11,934 ",6,Quoteholding Corporation
968,Unknown,Unknown,32140,MX,"$11,928 ",6,Indigo-nix Inc.
2949,Columbus,OH,43271,US,"$11,891 ",6,Indigoholdings LLC
1052,Unknown,KY,40214,US,"$11,800 ",6,Dongtrax Inc.
2434,Rochester,NY,14623,US,"$11,770 ",6,inchlux Corporation
1804,Unknown,CA,92121,US,"$11,674 ",6,Tranfan Incorporated
347,Sacramento,CA,95605,US,"$11,645 ",6,subfase LLC
2451,Unknown,MO,Unknown,US,"$11,643 ",6,Jaytinfan LLC
957,Unknown,FL,33625,US,"$11,626 ",6,domhouse Incorporated
1060,Unknown,Unknown,22180,MX,"$11,589 ",6,Hatcore Incorporated
2550,Atlanta,GA,Unknown,US,"$11,568 ",6,aceplus Inc.
1227,Unknown,CA,92130,US,"$11,563 ",6,Freetechno Corporation
975,Denver,CO,80203,US,"$11,554 ",6,Bluerunlux Corporation
1839,Auburn,NY,13021,US,"$11,539 ",6,Quotedexon LLC
951,Unknown,CA,92127,US,"$11,530 ",6,Unijob Incorporated
53,Unknown,Unknown,2210,MX,"$11,384 ",6,alphazoom LLC
510,Ensenada,Unknown,Unknown,MX,"$11,365 ",6,U-dox Inc.
840,Unknown,MA,Unknown,US,"$11,350 ",6,X-dex Inc.
2682,Unknown,IL,Unknown,US,"$11,214 ",6,Zercane Corporation
179,Austin,TX,78730,US,"$11,206 ",6,Dongcore Inc.
1464,Franklin Park,IL,60131,US,"$11,178 ",6,Jaycore Corporation
1042,Unknown,Unknown,2140,MX,"$11,151 ",6,Siliconice LLC
2214,Unknown,CA,92154,US,"$11,104 ",6,Keytouch LLC
2788,Holland,MI,49424,US,"$11,034 ",6,Lottechnology Corporation
2510,Unknown,CA,2140,MX,"$11,023 ",6,Runtrax LLC
1765,Unknown,Unknown,Unknown,MX,"$10,966 ",6,Technocare Incorporated
1206,Marshfield,WI,Unknown,US,"$10,955 ",6,Fixdexon Inc.
1325,Unknown,TX,75230,US,"$10,940 ",6,Hexlatplex Incorporated
592,Unknown,CO,80916,US,"$10,896 ",6,physfax Inc.
1675,Unknown,CA,90069,US,"$10,863 ",6,Voltcom Incorporated
595,Ensenada,Unknown,Unknown,MX,"$10,854 ",6,Standexon Corporation
868,Norfolk,VA,23510,US,"$10,820 ",6,Voltcore LLC
3006,Unknown,Unknown,Unknown,CA,"$10,773 ",6,Sunelectrics LLC
936,Mexico,Unknown,15520,MX,"$10,768 ",6,Kanhex Inc.
1684,Washington,DC,20007,US,"$10,750 ",6,Technoholdings Inc.
2065,Unknown,IN,46256,US,"$10,736 ",6,Iceware Inc.
1565,Westborough,MA,Unknown,US,"$10,684 ",6,Fasemating Inc.
897,Unknown,CO,80907,US,"$10,589 ",6,Waretechi Incorporated
2502,Mexico,Unknown,Unknown,MX,"$10,588 ",6,Siliconhigh Inc.
1321,Unknown,PA,Unknown,US,"$10,560 ",6,Lineflex Incorporated
1092,Unknown,IL,60611,US,"$10,520 ",6,trustway Corporation
601,Rochester,MI,48307,US,"$10,500 ",6,Kontech Inc.
364,Chula Vista,CA,91914,US,"$10,455 ",6,Yearkix Corporation
2412,New York city,NY,10154,US,"$10,448 ",6,Mathouse Corporation
946,Ensenada,Unknown,22840,MX,"$10,345 ",6,Hotranex LLC
1816,San Antonio,TX,78218,US,"$10,228 ",6,Movein Inc.
293,Los Angeles,CA,90039,US,"$10,176 ",6,Scotzoom Inc.
896,Unknown,IN,46060,US,"$10,149 ",6,Faxelectrics Corporation
1252,Unknown,CO,80909,US,"$10,104 ",6,Overstrip LLC
2820,Iselin,NJ,Unknown,US,"$10,045 ",6,Keytacone Incorporated
617,Memphis,TN,38118,US,"$10,018 ",6,sub-ice Incorporated
2885,Wakefield,MA,Unknown,US,"$10,000 ",6,Dentofix Inc.
2409,Dover,PA,17315,US,"$10,000 ",6,Ganjafind Inc.
2534,Unknown,PA,18098,US,"$10,000 ",6,zapity Incorporated
709,Unknown,TX,75247,US,"$10,000 ",6,Superice Incorporated
2896,Unknown,NJ,Unknown,US,"$10,000 ",6,Bigvivain Incorporated
1311,Unknown,CT,Unknown,US,"$10,000 ",6,Tanlab LLC
2039,Unknown,NJ,Unknown,US,"$9,995 ",6,Tinline Inc.
2540,Los Altos,CA,94044,US,"$9,988 ",6,Zimstrip Incorporated
481,Ensenada,Unknown,22830,MX,"$9,977 ",6,Konhow Incorporated
1762,Ensenada,Unknown,Unknown,US,"$9,937 ",6,Open-dox Incorporated
553,Unknown,WA,98009,US,"$9,928 ",6,Movenimcom Corporation
922,Unknown,IN,46268,US,"$9,916 ",6,Zummatam Inc.
640,San Jose,CA,95134,US,"$9,901 ",6,Faxelectronics Incorporated
2565,Unknown,CA,92021,US,"$9,859 ",6,Doubleelectronics Incorporated
1841,Unknown,CO,80020,US,"$9,834 ",6,Howzone Incorporated
1308,Worcester,MA,Unknown,US,"$9,823 ",6,Unatax Corporation
1677,Unknown,PA,19355,US,"$9,817 ",6,Redlottam LLC
1024,Sacramento,CA,Unknown,US,"$9,747 ",6,Zathjoycan Inc.
2733,Unknown,NV,89081,US,"$9,746 ",6,lexitech Corporation
1069,Austin,TX,78750,US,"$9,740 ",6,Vaiacorporation LLC
2422,Unknown,Unknown,Unknown,FR,"$9,696 ",6,Planetdom Corporation
1137,Unknown,CA,Unknown,US,"$9,677 ",6,hotcode Corporation
491,Unknown,Unknown,22034,MX,"$9,498 ",6,Alphadexon Corporation
538,Unknown,Unknown,2140,MX,"$9,493 ",6,Techistrip Incorporated
247,Unknown,NC,27104,US,"$9,475 ",6,Singlelam Corporation
2595,Greenwood,IN,46143,US,"$9,399 ",6,U-rannix Incorporated
557,Unknown,Unknown,Unknown,MX,"$9,389 ",6,candox Corporation
2130,Unknown,IN,46235,US,"$9,381 ",6,techilane Inc.
2067,Unknown,AZ,85022,US,"$9,327 ",6,Fasetech Corporation
1251,Ensenada,Unknown,Unknown,MX,"$9,273 ",6,Carelux Corporation
918,Unknown,IL,60069,US,"$9,270 ",6,superhex Incorporated
2169,Unknown,UT,84602,US,"$9,250 ",6,quote-corporation Inc.
1011,Unknown,OR,97077,US,"$9,202 ",6,Geois LLC
234,Unknown,CT,Unknown,US,"$9,193 ",6,Tindex Corporation
3016,Unionville,CT,Unknown,US,"$9,174 ",6,Dentoplex LLC
1166,Unknown,MA,Unknown,US,"$9,153 ",6,Sub-dom Corporation
2175,Unknown,CA,95624,US,"$9,090 ",6,apcode Corporation
632,Unknown,CA,90670,US,"$9,072 ",6,Movefase Corporation
761,Concord,CA,Unknown,US,"$9,050 ",6,Latfase Corporation
1826,Unknown,FL,33071,US,"$9,040 ",6,Movecan Inc.
2140,Unknown,IL,Unknown,US,"$9,020 ",6,Double-trax LLC
2052,Denver,CO,80239,US,"$9,000 ",6,Tontrax LLC
3009,Unknown,CO,80915,US,"$9,000 ",6,Kindrill LLC
1246,Unknown,NV,89107,US,"$9,000 ",6,Siljohow Incorporated
1318,Sacramento,CA,95826,US,"$8,980 ",6,Vaiadrill LLC
1463,Unknown,CA,90670,US,"$8,955 ",6,Indigoice Corporation
2560,Unknown,MI,48623,US,"$8,866 ",6,Technoplanet LLC
248,Unknown,KY,41017,US,"$8,820 ",6,Inchzone Inc.
1266,Unknown,CA,92154,US,"$8,809 ",6,Basecore Corporation
1574,Unknown,CA,94559,US,"$8,803 ",6,Singletouch LLC
244,Huntersville,AL,35801,US,"$8,787 ",6,Silicontaxon Incorporated
3027,Atlanta,GA,30309,US,"$8,725 ",6,Zentone Corporation
1595,Unknown,CA,91786,US,"$8,720 ",6,Voyacom LLC
2294,Unknown,PA,Unknown,US,"$8,712 ",6,Silverzoom LLC
1175,Spring Arbor,MI,49283,US,"$8,680 ",6,Matware Incorporated
388,Montgomery,AL,36102,US,"$8,673 ",6,Temphouse LLC
2714,Valencia,CA,16059,US,"$8,638 ",6,Scotapit Corporation
2008,Chantilly,VA,20151,US,"$8,633 ",6,Ganjatouch LLC
363,Wickliffe,OH,44092,US,"$8,625 ",6,Tampway Incorporated
1973,Middleburg,PA,17842,US,"$8,592 ",6,Doublecone Corporation
1589,Pine Grove,CA,95666,US,"$8,585 ",6,Sao-trax Incorporated
845,Greenville,SC,29611,US,"$8,523 ",6,Stim-tom Inc.
1354,Unknown,IL,Unknown,US,"$8,512 ",6,dom-ace Incorporated
1846,Unknown,GA,30542,US,"$8,467 ",6,Dingplanet Inc.
1267,Unknown,TX,75220,US,"$8,445 ",6,kinquote Corporation
2117,Boulder,CO,80304,US,"$8,413 ",6,nimquote Incorporated
1528,Unknown,Unknown,,CN,"$8,370 ",6,Silicondax Corporation
1717,Rockford,IL,61101,US,"$8,348 ",6,Tampelectronics Corporation
1146,West End,WI,53095,US,"$8,333 ",6,Techlab Corporation
621,Unknown,CA,93309,US,"$8,308 ",6,D-bekix Incorporated
448,Unknown,CA,92029,US,"$8,259 ",6,Finunocone Incorporated
1292,Denver,CO,80239,US,"$8,245 ",6,J-dex LLC
1480,Unknown,CO,80904,US,"$8,205 ",6,O-dax Incorporated
1796,Unknown,Unknown,64790,US,"$8,194 ",6,Lexitechnology Incorporated
1825,Unknown,Unknown,Unknown,MX,"$8,175 ",6,Jobsaozoom LLC
1763,Unknown,FL,32746,US,"$8,158 ",6,Striplane Incorporated
1670,Henderson,NV,89014,US,"$8,144 ",6,Freecore Inc.
2475,Unknown,VT,Unknown,US,"$8,125 ",6,lamit Corporation
2802,Unknown,IN,46241,US,"$8,098 ",6,Canmedkix Inc.
406,Denver,CO,80204,US,"$8,087 ",6,Sum-tax Incorporated
2341,Unknown,IN,46240,US,"$8,085 ",6,Trisfix LLC
566,Unknown,NC,28212,US,"$8,060 ",6,Inchcane Incorporated
2131,Unknown,SC,29169,US,"$8,046 ",6,Techitom LLC
2903,Pasadena,CA,Unknown,US,"$8,000 ",6,Rondax LLC
1649,Concord,NH,3301,US,"$8,000 ",6,Zongoron Corporation
1560,Unknown,CA,92154,US,"$7,982 ",6,plusline Incorporated
1580,Unknown,CO,80907,US,"$7,960 ",6,Y-ware LLC
2442,Unknown,LA,Unknown,US,"$7,893 ",6,subplex Inc.
1533,Unknown,IL,Unknown,US,"$7,816 ",6,Namtex Incorporated
767,Unknown,MA,Unknown,US,"$7,772 ",6,Zootouch Incorporated
1209,Unknown,CA,92154,US,"$7,767 ",7,Dentoelectronics Inc.
1721,Unknown,Unknown,Unknown,MX,"$7,732 ",7,Contechno LLC
2375,Unknown,MN,55121,US,"$7,725 ",7,Konlam Inc.
2679,Westminster,CO,80027,US,"$7,718 ",7,Silverzone Corporation
940,Ensenada,Unknown,Unknown,MX,"$7,690 ",7,Zamtouch Incorporated
1764,Elgin,IL,60123,US,"$7,652 ",7,Howzamcare Incorporated
2528,Sacramento,CA,95812,US,"$7,639 ",7,Opevivacane LLC
614,Unknown,CO,80906,US,"$7,622 ",7,Strongstreet LLC
631,Unknown,CO,80915,US,"$7,529 ",7,Sumtinzap Incorporated
3001,San Jose,CA,95112,US,"$7,507 ",7,Sonnamhex LLC
1265,Clearwater,FL,33760,US,"$7,500 ",7,Whitetechi Inc.
1356,Unknown,PA,19333,US,"$7,500 ",7,Reding Incorporated
3034,Boston,MA,Unknown,US,"$7,494 ",7,zimlane Corporation
604,Littleton,CO,80125,US,"$7,466 ",7,y-tex Incorporated
2740,Unknown,IL,60515,US,"$7,400 ",7,Stimfind Inc.
2869,Unknown,CO,80910,US,"$7,400 ",7,Tantafind Incorporated
1938,Hauppauge,NY,11788,US,"$7,332 ",7,Angreen Incorporated
2113,Unknown,OH,43230,US,"$7,332 ",7,Tanelectronics Incorporated
1583,Unknown,TX,78613,US,"$7,329 ",7,Zaplab Incorporated
1923,Unknown,KS,66215,US,"$7,325 ",7,Jobity Corporation
556,Unknown,Unknown,21218,MX,"$7,305 ",7,Drilltech Incorporated
1986,Fairfield,NJ,Unknown,US,"$7,299 ",7,antouch Incorporated
2577,Unknown,CA,92404,US,"$7,260 ",7,Sunla Inc.
169,Unknown,Unknown,2140,MX,"$7,232 ",7,kongreen LLC
1225,Unknown,PA,18505,US,"$7,226 ",7,lane-fase Incorporated
173,Port Washington,NY,11050,US,"$7,221 ",7,Movezunhow Corporation
1043,Unknown,MA,Unknown,US,"$7,166 ",7,Mediatrans Incorporated
1619,Unknown,MN,55127,US,"$7,152 ",7,Voltfix LLC
2836,Unknown,IL,Unknown,US,"$7,000 ",7,Flextom LLC
1275,St. Paul,MN,55102,US,"$6,984 ",7,fasefase Incorporated
2926,Unknown,CO,80924,US,"$6,975 ",7,Apway Corporation
615,Unknown,IN,46268,US,"$6,958 ",7,Tempzaring Incorporated
466,Fremont,CA,Unknown,US,"$6,939 ",7,voltit Incorporated
2137,Foster city,CA,94404,US,"$6,910 ",7,Zimtouch Corporation
2165,Atlanta,GA,Unknown,US,"$6,903 ",7,Damzartone Inc.
1478,Unknown,Unknown,Unknown,MX,"$6,853 ",7,Ganzcane LLC
2290,Rochester,NY,Unknown,US,"$6,815 ",7,Dingware Inc.
841,Sheridan,CO,80110,US,"$6,734 ",7,Overcode Corporation
402,Unknown,Unknown,2140,MX,"$6,734 ",7,hatdox Corporation
1881,Unknown,GA,30005,US,"$6,720 ",7,Lamdonnix Incorporated
1261,Unknown,OH,44720,US,"$6,646 ",7,Superity LLC
2009,Mexico,Unknown,Unknown,US,"$6,645 ",7,groovefix Incorporated
1916,Unknown,CA,92154,US,"$6,638 ",7,Zottechnology LLC
1701,Unknown,KY,40228,US,"$6,622 ",7,Lamdax LLC
2221,Unknown,AZ,85021,US,"$6,620 ",7,Zimhigh LLC
2587,Unknown,Unknown,Unknown,CA,"$6,613 ",7,Overfax Corporation
629,Unknown,FL,33637,US,"$6,586 ",7,Lamcom Inc.
1556,Unknown,IL,60139,US,"$6,575 ",7,Soltouch Corporation
1440,Unknown,Unknown,22626,MX,"$6,568 ",7,fasezoom Corporation
155,Ensenada,Unknown,,MX,"$6,567 ",7,sanlux LLC
1023,Unknown,Unknown,Unknown,MX,"$6,547 ",7,u-code Incorporated
586,Ensenada,Unknown,Unknown,MX,"$6,532 ",7,Inditechi LLC
2747,Unknown,Unknown,,CA,"$6,500 ",7,Tough-lex Incorporated
1527,Unknown,FL,32817,US,"$6,500 ",7,Hotjob Corporation
1404,Glen Allen,VA,23059,US,"$6,489 ",7,namity Inc.
596,Westmont,IL,60559,US,"$6,480 ",7,Haydox Inc.
1665,Unknown,MN,55426,US,"$6,480 ",7,Fintechnology Inc.
206,Sacramento,CA,Unknown,US,"$6,461 ",7,Jayquote Incorporated
1340,Unknown,CA,92656,US,"$6,452 ",7,Sailice Corporation
875,Monterey,Unknown,64030,MX,"$6,414 ",7,Nimholdings Corporation
1489,Atlanta,GA,Unknown,US,"$6,360 ",7,Toughcorporation Incorporated
224,Unknown,Unknown,,VG,"$6,352 ",7,Zunquadbase LLC
1372,Unknown,Unknown,Unknown,CA,"$6,346 ",7,Suntripcon Inc.
2544,Unknown,MN,55343,US,"$6,342 ",7,Sontechno Corporation
1575,Unknown,NJ,Unknown,US,"$6,312 ",7,lafan Incorporated
2895,Greenville,WI,54942,US,"$6,300 ",7,Kinelectronics Incorporated
2941,Unknown,CA,93013,US,"$6,279 ",7,Hotviaware Corporation
229,Unknown,Unknown,Unknown,CN,"$6,200 ",7,Retech Incorporated
1592,Unknown,OH,45246,US,"$6,195 ",7,Carefind Incorporated
477,Ensenada,Unknown,Unknown,MX,"$6,177 ",7,Lanetechnology Inc.
1714,Unknown,CT,Unknown,US,"$6,125 ",7,Rantam Inc.
1159,Unknown,IL,60025,US,"$6,108 ",7,Goldenholdings LLC
1462,Unknown,MA,Unknown,US,"$6,092 ",7,Donway Incorporated
2285,Ensenada,Unknown,Unknown,MX,"$6,079 ",7,Villaity LLC
191,Unknown,Unknown,2140,MX,"$6,075 ",7,K-rantaxon Incorporated
1120,Unknown,Unknown,Unknown,MX,"$6,074 ",7,Zumlam Inc.
1197,Ensenada,Unknown,Unknown,MX,"$6,072 ",7,k-touch Incorporated
2571,Unknown,IL,60151,US,"$6,060 ",7,Mathmedfix Inc.
1879,Unknown,PA,18504,US,"$6,048 ",7,Hextrax Inc.
1567,Unknown,TN,37086,US,"$6,020 ",7,jaycone LLC
1984,Unknown,CA,92078,US,"$6,011 ",7,Medtam LLC
2385,Unknown,OK,74953,US,"$6,000 ",7,Tintom LLC
2742,Unknown,NY,Unknown,US,"$5,995 ",7,O-lane Incorporated
599,Unknown,Unknown,2140,MX,"$5,989 ",7,Basecare Incorporated
175,Unknown,Unknown,2140,MX,"$5,978 ",7,Fintrax LLC
1358,Unknown,NJ,Unknown,US,"$5,930 ",7,Ventolex Corporation
718,Unknown,MI,48507,US,"$5,920 ",7,tripple-cone Incorporated
2764,Unknown,WI,53151,US,"$5,856 ",7,Sumzumlux Corporation
2031,Unknown,CA,92530,US,"$5,839 ",7,Zot-quote Inc.
1899,Unknown,CA,91311,US,"$5,741 ",7,Unoranbase Inc.
2972,Unknown,IL,Unknown,US,"$5,730 ",7,Acetechno Incorporated
734,Unknown,TN,37204,US,"$5,720 ",7,Lineviabam Incorporated
1618,Unknown,PA,Unknown,US,"$5,717 ",7,Stattexon Inc.
1184,Unknown,CA,92173,US,"$5,708 ",7,Waretam Corporation
1787,Unknown,IN,46241,US,"$5,702 ",7,Transtech Incorporated
1013,Bingham,AL,35222,US,"$5,677 ",7,Roundice Incorporated
2212,Unknown,OH,44221,US,"$5,675 ",7,Ganzsancon Inc.
2086,Unknown,MI,48335,US,"$5,668 ",7,ganzcore Inc.
729,Columbus,OH,43201,US,"$5,636 ",7,kintom Corporation
2919,Unknown,CO,80907,US,"$5,620 ",7,biotechi Corporation
2222,Washington,DC,Unknown,US,"$5,600 ",7,Zummazoom Incorporated
259,Aurora,MI,60506,US,"$5,600 ",7,fix-ron Incorporated
1492,Unknown,MN,55485,US,"$5,596 ",7,Flexex Incorporated
2293,Unknown,Unknown,2140,MX,"$5,591 ",7,Onto-fase Inc.
2128,Unknown,FL,33441,US,"$5,565 ",7,antam Inc.
1875,Unknown,IN,46268,US,"$5,479 ",7,techron Corporation
1951,Avon,IN,46123,US,"$5,460 ",7,Zerdrill Incorporated
65,Unknown,Unknown,2140,MX,"$5,408 ",7,Vilacity Corporation
1949,Syosset,NY,11791,US,"$5,399 ",7,stronggreen Incorporated
2250,Unknown,IN,46032,US,"$5,387 ",7,Lexitaxon Inc.
691,Unknown,AZ,85281,US,"$5,365 ",7,Keyace LLC
1016,Unknown,Unknown,22106,US,"$5,328 ",7,lamron Corporation
1520,Unknown,Unknown,2140,MX,"$5,327 ",7,Codestrip Incorporated
605,Ensenada,Unknown,Unknown,MX,"$5,309 ",7,Zaptechnology Incorporated
2410,Unknown,PA,16801,US,"$5,297 ",7,loting Corporation
1073,Ensenada,Unknown,,MX,"$5,233 ",7,j-lux Incorporated
1083,Denver,CO,80207,US,"$5,200 ",7,Ranit Inc.
2445,Arlington Heights,IL,60004,US,"$5,191 ",7,Quotecorporation Inc.
2303,Bloomington,IN,47401,US,"$5,161 ",7,funtech Incorporated
1366,Unknown,MD,21742,US,"$5,161 ",7,jaytech LLC
828,Unknown,AZ,85034,US,"$5,149 ",7,Hayex Corporation
560,Unknown,CT,Unknown,US,"$5,100 ",7,Toughzap LLC
3033,Unknown,CA,94108,US,"$5,085 ",7,Zertam Corporation
1837,McLean,VA,22102,US,"$5,069 ",7,Geotrax Inc.
2693,Budd Lake,NJ,Unknown,US,"$5,068 ",7,Graveplus LLC
902,Unknown,Unknown,2140,MX,"$5,042 ",7,Zamtax Incorporated
1594,Arvada,CO,80002,US,"$5,027 ",7,x-how LLC
2287,Unknown,MA,Unknown,US,"$5,025 ",7,zapity Incorporated
10,Unknown,Unknown,22640,MX,"$5,015 ",7,Ranranfase Inc.
2561,Washington,DC,20036,US,"$5,000 ",7,sanstreet Inc.
2051,Alexandria,VA,22314,US,"$5,000 ",7,k-lux Inc.
2029,Unknown,IN,46032,US,"$5,000 ",7,Statkaytex Corporation
602,Unknown,FL,33131,US,"$5,000 ",7,Tancane LLC
1111,Buffalo,NY,14267,US,"$4,976 ",7,Lattechnology Inc.
2936,Denver,CO,80202,US,"$4,941 ",7,unolam Incorporated
2173,Unknown,OK,74012,US,"$4,911 ",7,Volelectrics LLC
544,Unknown,IN,46219,US,"$4,893 ",7,Dripcone Incorporated
626,Unknown,Unknown,Unknown,MX,"$4,847 ",7,confan Corporation
470,Unknown,Unknown,2140,MX,"$4,834 ",7,Stimhigh Inc.
2034,Ensenada,CA,22820,MX,"$4,831 ",7,Qvohow Corporation
1767,Unknown,IL,60693,US,"$4,827 ",7,anace LLC
2671,St. Paul,MN,55117,US,"$4,810 ",7,Cityin Corporation
2241,Unknown,HI,96734,US,"$4,800 ",7,Free-technology LLC
162,Unknown,MI,48335,US,"$4,777 ",7,Kinunicane Corporation
2207,Unknown,IN,46064,US,"$4,700 ",7,Transkix LLC
2462,Unknown,CO,81501,US,"$4,680 ",7,Ozerzone Corporation
1534,North Conway,NH,Unknown,US,"$4,620 ",7,Indigodexon Inc.
1724,Unknown,OR,97068,US,"$4,620 ",7,Gravecom Inc.
1919,Unknown,CA,Unknown,US,"$4,620 ",7,Ronron Inc.
2240,Unknown,TN,Unknown,US,"$4,595 ",7,Planetfase Inc.
3025,Southfield,MI,48037,US,"$4,545 ",7,Qvolam Corporation
1744,Unknown,IN,47150,US,"$4,521 ",7,Line-ace Incorporated
1386,Avon,IN,46123,US,"$4,500 ",7,Ranice Corporation
798,Unknown,KY,40207,US,"$4,470 ",7,quad-planet Inc.
517,Unknown,Unknown,,US,"$4,390 ",7,techno-kix Inc.
887,Unknown,IL,60139,US,"$4,388 ",7,Joyis Incorporated
2917,Plymouth,MN,55441,US,"$4,334 ",7,Suntechi Incorporated
1669,Unknown,Unknown,Unknown,MX,"$4,276 ",7,Howholdings Incorporated
204,Unknown,CO,80916,US,"$4,250 ",7,Tripplela Incorporated
2129,Unknown,GA,30097,US,"$4,246 ",7,Conezim LLC
2454,Unknown,TX,77385,US,"$4,212 ",7,Highit LLC
2529,Unknown,OH,45242,US,"$4,185 ",7,Silverbam Incorporated
1745,Unknown,IN,46241,US,"$4,159 ",7,Tempcan LLC
1824,Unknown,CA,92123,US,"$4,148 ",7,Keycone LLC
1933,Bristol,CT,Unknown,US,"$4,128 ",7,Silver-trans Inc.
698,Unknown,IL,60188,US,"$4,123 ",7,Inchtexon Inc.
2073,Unknown,AZ,85007,US,"$4,120 ",7,Betacorporation Incorporated
3014,St. Paul,MN,55120,US,"$4,116 ",7,E-lux LLC
2833,Unknown,NY,13850,US,"$4,110 ",7,mathbase Inc.
2167,Unknown,CO,80935,US,"$4,100 ",7,E-taxon Inc.
2238,Unknown,NV,89130,US,"$4,091 ",7,Newvivafase Inc.
1543,Brighton,CO,80601,US,"$4,075 ",7,Stanplex Corporation
984,Unknown,TX,35210,US,"$4,048 ",7,Vaiaice Incorporated
2447,Unknown,MO,63131,US,"$4,042 ",7,alpharon Corporation
95,Unknown,IN,46256,US,"$4,036 ",7,Indinix LLC
2613,Unknown,TX,75206,US,"$4,032 ",7,Biotrans Incorporated
2473,Bethesda,MD,20814,US,"$3,989 ",7,Streettone Inc.
1272,Unknown,IL,Unknown,US,"$3,985 ",7,Dripity Inc.
2512,Greensboro,NC,27406,US,"$3,983 ",7,Latvialane Corporation
530,Unknown,KS,Unknown,US,"$3,933 ",7,Matcom Corporation
2365,Unknown,SC,29803,US,"$3,928 ",7,Techican LLC
1363,Burton,MI,48509,US,"$3,927 ",7,Doncity LLC
1244,Unknown,IA,Unknown,US,"$3,910 ",7,Hatlatlane Inc.
413,Pomona,CA,Unknown,US,"$3,877 ",7,Overgreen Corporation
2806,Arvada,CO,80002,US,"$3,861 ",7,Triozap Corporation
3010,Unknown,IL,60017,US,"$3,843 ",7,Treehottam Incorporated
1064,Atlanta,GA,Unknown,US,"$3,824 ",7,Careity Corporation
2939,Stratford,CT,Unknown,US,"$3,748 ",7,alpha-texon Inc.
2312,Unknown,CO,80907,US,"$3,746 ",7,Temptechno Corporation
188,Framingham,MA,Unknown,US,"$3,736 ",7,Inline Incorporated
2116,Unknown,MN,56701,US,"$3,715 ",7,Labit Inc.
1518,Unknown,CA,92806,US,"$3,705 ",7,Conex LLC
1234,Unknown,GA,31806,US,"$3,691 ",7,Canit Inc.
1525,Greenville,WI,54942,US,"$3,681 ",7,Bigtechi Corporation
1078,Unknown,IL,61822,US,"$3,655 ",7,K-core Corporation
1878,Unknown,CA,91010,US,"$3,650 ",7,Over-way Corporation
352,Unknown,Unknown,2140,MX,"$3,621 ",7,Vento-dox Corporation
2689,Unknown,GA,Unknown,US,"$3,609 ",7,bamtechi Inc.
498,Unknown,WY,82601,US,"$3,608 ",7,Zathtone Corporation
2759,Brookfield,CT,Unknown,US,"$3,600 ",7,technozone Inc.
3013,Denver,CO,80216,US,"$3,600 ",7,Rankaydex Corporation
1538,Unknown,CO,80915,US,"$3,598 ",7,movedrill Incorporated
2975,Unknown,NV,89706,US,"$3,592 ",7,Strongdex LLC
1975,Davenport,IA,52807,US,"$3,592 ",7,Basecom LLC
2966,Unknown,TX,Unknown,US,"$3,581 ",7,Tamzoofase Corporation
2354,Boaz,WV,26187,US,"$3,531 ",7,howlane LLC
1219,Westminster,CO,80031,US,"$3,525 ",7,truelux Corporation
1126,Unknown,CT,Unknown,US,"$3,520 ",7,K-can Inc.
1620,Unknown,Unknown,Unknown,MX,"$3,507 ",7,Gravetrans Incorporated
2307,Unknown,CA,94583,US,"$3,500 ",7,Vaiagreen Corporation
373,Unknown,PA,17545,US,"$3,492 ",7,Indigocity Inc.
1062,Unknown,Unknown,2140,MX,"$3,468 ",7,Volt-fase Inc.
1371,Unknown,FL,Unknown,US,"$3,461 ",8,Anzumphase Corporation
1009,Unknown,Unknown,,MX,"$3,450 ",8,Techitrax LLC
2362,Unknown,CA,92612,US,"$3,445 ",8,Opedubtom Incorporated
2986,Unknown,TX,75267,US,"$3,400 ",8,Saotechnology Inc.
2176,Elizabeth city,NJ,Unknown,US,"$3,398 ",8,indiholdings Incorporated
585,Denver,CO,Unknown,US,"$3,396 ",8,Bluedrill LLC
449,Unknown,FL,33013,US,"$3,394 ",8,Base-find Incorporated
1486,Unknown,CA,92154,US,"$3,388 ",8,Koncare LLC
1109,Unknown,TX,76110,US,"$3,376 ",8,Warehow LLC
1808,Unknown,OH,45201,US,"$3,372 ",8,Fununihex LLC
926,Cleveland,OH,44110,US,"$3,337 ",8,Domtech Incorporated
2441,Unknown,MN,55414,US,"$3,323 ",8,Statunofax Inc.
882,Unknown,Unknown,Unknown,MX,"$3,320 ",8,zimlam Corporation
643,Morristown,NJ,Unknown,US,"$3,303 ",8,Goodstrip Corporation
2342,Pueblo,CO,81003,US,"$3,299 ",8,Lammedtech Incorporated
2748,New York city,NY,10036,US,"$3,287 ",8,J-ron Inc.
2237,Unknown,CA,94551,US,"$3,280 ",8,Unotrans LLC
3011,Unknown,AZ,85281,US,"$3,275 ",8,Streetholding Corporation
861,Unknown,UT,84104,US,"$3,262 ",8,zaam-lab Inc.
562,Unknown,CA,92606,US,"$3,240 ",8,Ice-care Incorporated
1211,Unknown,MN,Unknown,US,"$3,240 ",8,Zathjob Incorporated
1508,Unknown,MO,63146,US,"$3,215 ",8,Doublela Incorporated
2485,Oakland,CA,94608,US,"$3,210 ",8,Apgreen Incorporated
